times,year,month,date,academic_year,semester,week,weekday,hour,events,subject,student_level,number_of_tutors,duration_s,duration_m
"[0, 0, 0, 0, 0, 0, 0, 2200]",2016,9,15,2016/2017,1,1,4,11,"['JOIN', 'START', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'FINISH']",MATH,1,4,2200,36
"[8532, 0, 0]",2016,9,15,2016/2017,1,1,4,11,"['FINISH', 'START', 'JOIN']",MATH,1,4,8532,142
"[15569, 0, 0]",2016,9,15,2016/2017,1,1,4,11,"['FINISH', 'START', 'JOIN']",MATH,1,4,15569,259
"[0, 0]",2016,9,15,2016/2017,1,1,4,12,"['JOIN', 'START']",ACM,1,3,0,0
"[3984, 0, 0, 0]",2016,9,15,2016/2017,1,1,5,14,"['FINISH', 'JOIN', 'JOIN', 'START']",MATH,1,,3984,66
"[0, 0, 32605, 32368]",2016,9,15,2016/2017,1,1,1,15,"['JOIN', 'START', 'FINISH', 'TRANSFER']",MATH,1,4,237,3
"[0, 0, 0, 3496, 0]",2016,9,15,2016/2017,1,1,1,15,"['JOIN', 'JOIN', 'JOIN', 'FINISH', 'START']",MEEN,1,4,3496,58
"[0, 2827, 0]",2016,9,16,2016/2017,1,1,1,15,"['JOIN', 'FINISH', 'START']",PHYC,1,4,2827,47
"[3261, 3574, 3050, 3254, 3225, 0, 0, 11346, 3178]",2016,9,19,2016/2017,1,2,1,10,"['TRANSFER', 'PAUSE', 'PAUSE', 'PAUSE', 'PAUSE', 'START', 'JOIN', 'FINISH', 'PAUSE']",PHYC,2,4,8085,134
"[1529, 1516, 0, 0]",2016,9,19,2016/2017,1,2,1,10,"['FINISH', 'PAUSE', 'START', 'JOIN']",MATH,1,4,1529,25
"[195, 0, 1504, 0]",2016,9,19,2016/2017,1,2,1,11,"['JOIN', 'JOIN', 'FINISH', 'START']",MATH,1,3,1504,25
"[3502, 3444, 0, 91, 0, 14420, 3480, 8873]",2016,9,19,2016/2017,1,2,1,11,"['PAUSE', 'PAUSE', 'JOIN', 'PAUSE', 'START', 'FINISH', 'PAUSE', 'PAUSE']",BMOL,2,3,14420,240
"[0, 0, 491]",2016,9,19,2016/2017,1,2,1,11,"['JOIN', 'START', 'FINISH']",MATH,1,3,491,8
"[0, 0, 1666]",2016,9,19,2016/2017,1,2,1,11,"['START', 'JOIN', 'FINISH']",PHYC,1,3,1666,27
"[3, 0, 0, 0, 6037, 0]",2016,9,19,2016/2017,1,2,1,12,"['PAUSE', 'JOIN', 'JOIN', 'JOIN', 'FINISH', 'START']",PHYC,1,3,6037,100
"[0, 0, 7528, 4516]",2016,9,19,2016/2017,1,2,1,12,"['START', 'JOIN', 'FINISH', 'PAUSE']",STAT,2,3,7528,125
"[0, 0, 800]",2016,9,19,2016/2017,1,2,1,12,"['JOIN', 'START', 'FINISH']",STAT,2,3,800,13
"[430, 0, 0]",2016,9,19,2016/2017,1,2,1,12,"['FINISH', 'START', 'JOIN']",MATH,1,3,430,7
"[0, 0, 0, 2481, 1869]",2016,9,19,2016/2017,1,2,1,13,"['START', 'JOIN', 'JOIN', 'FINISH', 'LEAVE']",ACM,1,3,2481,41
"[0, 0, 568, 2741, 428]",2016,9,19,2016/2017,1,2,1,13,"['START', 'JOIN', 'PAUSE', 'FINISH', 'PAUSE']",ACM,1,3,2741,45
"[3178, 0, 3124, 21, 0, 3140]",2016,9,19,2016/2017,1,2,1,14,"['FINISH', 'START', 'PAUSE', 'PAUSE', 'JOIN', 'TRANSFER']",STAT,2,3,38,0
"[0, 66, 0]",2016,9,19,2016/2017,1,2,1,14,"['START', 'FINISH', 'JOIN']",STAT,2,3,66,1
"[208, 0, 0]",2016,9,19,2016/2017,1,2,1,14,"['FINISH', 'START', 'JOIN']",ECON,2,3,208,3
"[0, 0, 44]",2016,9,19,2016/2017,1,2,1,14,"['START', 'JOIN', 'FINISH']",ECON,2,3,44,0
"[434, 0, 0]",2016,9,19,2016/2017,1,2,1,14,"['FINISH', 'JOIN', 'START']",MATH,1,3,434,7
"[0, 19, 0]",2016,9,19,2016/2017,1,2,1,15,"['JOIN', 'FINISH', 'START']",MEEN,1,4,19,0
"[0, 0, 50]",2016,9,19,2016/2017,1,2,1,15,"['START', 'JOIN', 'FINISH']",RDGY,2,4,50,0
"[0, 852, 4675, 0, 1417, 1129]",2016,9,19,2016/2017,1,2,1,15,"['JOIN', 'PAUSE', 'FINISH', 'START', 'PAUSE', 'TRANSFER']",MATH,1,4,3546,59
"[0, 0, 60]",2016,9,19,2016/2017,1,2,1,15,"['START', 'JOIN', 'FINISH']",RDGY,1,4,60,1
"[2224, 0, 0]",2016,9,19,2016/2017,1,2,1,15,"['FINISH', 'JOIN', 'START']",MATH,2,4,2224,37
"[1478, 1528, 0, 1331, 787, 4141, 5686, 0, 123, 1475]",2016,9,19,2016/2017,1,2,1,15,"['JOIN', 'LEAVE', 'START', 'JOIN', 'JOIN', 'JOIN', 'FINISH', 'JOIN', 'JOIN', 'JOIN']",MATH,0,4,5686,94
"[2564, 1808, 0, 6429, 0, 9]",2016,9,19,2016/2017,1,2,1,16,"['PAUSE', 'TRANSFER', 'START', 'FINISH', 'JOIN', 'PAUSE']",PHYC,2,3,4621,77
"[0, 1880, 0, 23]",2016,9,19,2016/2017,1,2,1,16,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,1,3,1880,31
"[0, 3, 2315, 0]",2016,9,19,2016/2017,1,2,1,16,"['START', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,3,2315,38
"[0, 3432, 0, 2214]",2016,9,19,2016/2017,1,2,1,17,"['START', 'FINISH', 'JOIN', 'PAUSE']",MEEN,1,2,3432,57
"[3, 2076, 0, 0]",2016,9,19,2016/2017,1,2,2,17,"['PAUSE', 'FINISH', 'JOIN', 'START']",MATH,1,2,2076,34
"[32, 0, 0]",2016,9,19,2016/2017,1,2,2,17,"['FINISH', 'START', 'JOIN']",MATH,1,2,32,0
"[0, 103, 0]",2016,9,19,2016/2017,1,2,2,18,"['JOIN', 'FINISH', 'START']",MATH,1,1,103,1
"[0, 0, 672]",2016,9,20,2016/2017,1,2,2,10,"['JOIN', 'START', 'FINISH']",MST,2,4,672,11
"[0, 276, 0]",2016,9,20,2016/2017,1,2,2,10,"['JOIN', 'FINISH', 'START']",STAT,1,4,276,4
"[0, 0, 651]",2016,9,20,2016/2017,1,2,2,10,"['JOIN', 'START', 'FINISH']",MATH,1,4,651,10
"[0, 0, 2082]",2016,9,20,2016/2017,1,2,2,10,"['START', 'JOIN', 'FINISH']",MATH,2,4,2082,34
"[0, 713, 0]",2016,9,20,2016/2017,1,2,2,10,"['START', 'FINISH', 'JOIN']",ACM,2,4,713,11
"[1684, 0, 0, 1140]",2016,9,20,2016/2017,1,2,2,10,"['FINISH', 'START', 'JOIN', 'PAUSE']",MATH,2,4,1684,28
"[0, 0, 1908]",2016,9,20,2016/2017,1,2,2,10,"['JOIN', 'START', 'FINISH']",MATH,1,4,1908,31
"[1148, 0, 0]",2016,9,20,2016/2017,1,2,2,10,"['FINISH', 'START', 'JOIN']",MEEN,1,4,1148,19
"[0, 0, 2300, 2]",2016,9,20,2016/2017,1,2,2,11,"['START', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,3,2300,38
"[0, 0, 2, 389]",2016,9,20,2016/2017,1,2,2,11,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,3,389,6
"[3826, 0, 1123, 0]",2016,9,20,2016/2017,1,2,2,11,"['FINISH', 'START', 'PAUSE', 'JOIN']",PHYC,2,3,3826,63
"[0, 2293, 142, 367, 0]",2016,9,20,2016/2017,1,2,2,11,"['JOIN', 'FINISH', 'JOIN', 'PAUSE', 'START']",MATH,1,3,2293,38
"[1761, 8, 4, 0, 0]",2016,9,20,2016/2017,1,2,2,12,"['FINISH', 'PAUSE', 'JOIN', 'JOIN', 'START']",STAT,2,3,1761,29
"[0, 446, 0]",2016,9,20,2016/2017,1,2,2,12,"['START', 'FINISH', 'JOIN']",MATH,0,3,446,7
"[0, 3437, 0]",2016,9,20,2016/2017,1,2,2,12,"['JOIN', 'FINISH', 'START']",MEEN,1,3,3437,57
"[484, 0, 0]",2016,9,20,2016/2017,1,2,2,12,"['FINISH', 'START', 'JOIN']",MST,1,3,484,8
"[2144, 0, 0]",2016,9,20,2016/2017,1,2,2,12,"['FINISH', 'JOIN', 'START']",MATH,1,3,2144,35
"[957, 0, 0]",2016,9,20,2016/2017,1,2,2,13,"['FINISH', 'START', 'JOIN']",MATH,1,3,957,15
"[0, 0, 3098]",2016,9,20,2016/2017,1,2,2,13,"['START', 'JOIN', 'FINISH']",MEEN,1,3,3098,51
"[0, 1128, 321, 355, 351, 0]",2016,9,20,2016/2017,1,2,2,13,"['JOIN', 'FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'START']",PHYC,1,3,1128,18
"[4040, 4032, 4514, 0, 0, 4]",2016,9,20,2016/2017,1,2,2,14,"['PAUSE', 'TRANSFER', 'FINISH', 'JOIN', 'START', 'PAUSE']",MATH,1,3,482,8
"[0, 2, 0, 4451, 4453, 3048]",2016,9,20,2016/2017,1,2,2,14,"['START', 'PAUSE', 'JOIN', 'TRANSFER', 'FINISH', 'PAUSE']",MATH,1,3,2,0
"[0, 0, 1236, 2970]",2016,9,20,2016/2017,1,2,2,14,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,2,3,2970,49
"[4106, 0, 4101, 0, 131]",2016,9,20,2016/2017,1,2,2,14,"['FINISH', 'START', 'LEAVE', 'JOIN', 'PAUSE']",STAT,2,3,4106,68
"[0, 0, 873]",2016,9,20,2016/2017,1,2,2,14,"['START', 'JOIN', 'FINISH']",STAT,2,3,873,14
"[1425, 0, 0]",2016,9,20,2016/2017,1,2,2,14,"['FINISH', 'START', 'JOIN']",STAT,2,3,1425,23
"[0, 0, 367]",2016,9,20,2016/2017,1,2,2,15,"['START', 'JOIN', 'FINISH']",MATH,2,4,367,6
"[2368, 7280, 0, 0, 13842, 13844, 0, 7286]",2016,9,20,2016/2017,1,2,2,15,"['PAUSE', 'TRANSFER', 'JOIN', 'START', 'TRANSFER', 'FINISH', 'JOIN', 'PAUSE']",MATH,2,4,2,0
"[0, 0, 2549]",2016,9,20,2016/2017,1,2,2,15,"['START', 'JOIN', 'FINISH']",STAT,2,4,2549,42
"[0, 0, 1162, 490]",2016,9,20,2016/2017,1,2,2,15,"['JOIN', 'START', 'FINISH', 'PAUSE']",MATH,2,4,1162,19
"[1756, 5677, 0, 0]",2016,9,20,2016/2017,1,2,2,15,"['PAUSE', 'FINISH', 'START', 'JOIN']",MATH,2,4,5677,94
"[0, 3503, 0]",2016,9,20,2016/2017,1,2,2,16,"['JOIN', 'FINISH', 'START']",MATH,1,3,3503,58
"[0, 0, 2856, 9600, 9602]",2016,9,20,2016/2017,1,2,2,16,"['START', 'JOIN', 'PAUSE', 'TRANSFER', 'FINISH']",PHYC,2,3,2,0
"[1735, 0, 0]",2016,9,20,2016/2017,1,2,2,16,"['FINISH', 'START', 'JOIN']",ACM,1,3,1735,28
"[0, 0, 530]",2016,9,20,2016/2017,1,2,2,17,"['JOIN', 'START', 'FINISH']",ACM,1,2,530,8
"[0, 0, 1429]",2016,9,20,2016/2017,1,2,2,17,"['JOIN', 'START', 'FINISH']",MEEN,1,2,1429,23
"[1187, 0, 0]",2016,9,20,2016/2017,1,2,2,17,"['FINISH', 'START', 'JOIN']",ACM,1,2,1187,19
"[2, 0, 0, 4106]",2016,9,20,2016/2017,1,2,3,17,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,2,3,4106,68
"[0, 0, 494, 2]",2016,9,20,2016/2017,1,2,3,18,"['START', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,1,494,8
"[425, 0, 3, 0]",2016,9,20,2016/2017,1,2,3,18,"['FINISH', 'JOIN', 'PAUSE', 'START']",MATH,1,1,425,7
"[0, 813, 0]",2016,9,21,2016/2017,1,2,3,10,"['START', 'FINISH', 'JOIN']",STAT,2,3,813,13
"[0, 0, 387, 11754]",2016,9,21,2016/2017,1,2,3,10,"['JOIN', 'START', 'PAUSE', 'FINISH']",STAT,2,3,11754,195
"[32, 0, 5783, 0, 5158, 11322]",2016,9,21,2016/2017,1,2,3,10,"['PAUSE', 'START', 'PAUSE', 'JOIN', 'PAUSE', 'FINISH']",CHEM,2,3,11322,188
"[0, 653, 0]",2016,9,21,2016/2017,1,2,3,10,"['JOIN', 'FINISH', 'START']",MATH,1,3,653,10
"[1657, 0, 0]",2016,9,21,2016/2017,1,2,3,10,"['FINISH', 'JOIN', 'START']",MATH,1,3,1657,27
"[0, 1679, 0]",2016,9,21,2016/2017,1,2,3,10,"['JOIN', 'FINISH', 'START']",MATH,2,3,1679,27
"[0, 869, 0]",2016,9,21,2016/2017,1,2,3,10,"['START', 'FINISH', 'JOIN']",MATH,2,3,869,14
"[0, 1888, 0, 0]",2016,9,21,2016/2017,1,2,3,11,"['JOIN', 'FINISH', 'START', 'JOIN']",MATH,2,4,1888,31
"[5, 0, 13, 4, 15821, 0, 15816]",2016,9,21,2016/2017,1,2,3,11,"['JOIN', 'JOIN', 'PAUSE', 'JOIN', 'FINISH', 'START', 'TRANSFER']",MATH,1,4,5,0
"[122, 0, 0]",2016,9,21,2016/2017,1,2,3,11,"['FINISH', 'START', 'JOIN']",STAT,1,4,122,2
"[1656, 0, 0, 4200, 1665, 4685, 3636, 5866, 14867, 7716, 14874]",2016,9,21,2016/2017,1,2,3,11,"['PAUSE', 'JOIN', 'START', 'PAUSE', 'TRANSFER', 'TRANSFER', 'PAUSE', 'PAUSE', 'TRANSFER', 'PAUSE', 'FINISH']",MATH,1,4,7,0
"[25, 41, 0, 0, 65]",2016,9,21,2016/2017,1,2,3,12,"['LEAVE', 'PAUSE', 'JOIN', 'START', 'FINISH']",ACM,1,3,65,1
"[0, 0, 285]",2016,9,21,2016/2017,1,2,3,12,"['JOIN', 'START', 'FINISH']",ACM,1,3,285,4
"[0, 1467, 0, 1334]",2016,9,21,2016/2017,1,2,3,12,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,1,3,1467,24
"[0, 1108, 1149, 0]",2016,9,21,2016/2017,1,2,3,12,"['START', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,3,1149,19
"[0, 0, 2130]",2016,9,21,2016/2017,1,2,3,12,"['JOIN', 'START', 'FINISH']",MATH,1,3,2130,35
"[47, 0, 0]",2016,9,21,2016/2017,1,2,3,12,"['FINISH', 'JOIN', 'START']",MATH,1,3,47,0
"[0, 738, 0]",2016,9,21,2016/2017,1,2,3,12,"['START', 'FINISH', 'JOIN']",ACM,1,3,738,12
"[1791, 0, 0]",2016,9,21,2016/2017,1,2,3,13,"['FINISH', 'JOIN', 'START']",ACM,1,2,1791,29
"[0, 0, 7978, 478, 7974]",2016,9,21,2016/2017,1,2,3,13,"['START', 'JOIN', 'FINISH', 'PAUSE', 'TRANSFER']",STAT,2,2,4,0
"[0, 3451, 0, 255, 311]",2016,9,21,2016/2017,1,2,3,13,"['START', 'FINISH', 'JOIN', 'PAUSE', 'TRANSFER']",MATH,2,2,3140,52
"[851, 0, 0, 1216]",2016,9,21,2016/2017,1,2,3,13,"['PAUSE', 'START', 'JOIN', 'FINISH']",MATH,1,2,1216,20
"[0, 0, 2, 1920, 1952]",2016,9,21,2016/2017,1,2,3,14,"['START', 'JOIN', 'PAUSE', 'TRANSFER', 'FINISH']",MATH,2,2,32,0
"[532, 0, 0]",2016,9,21,2016/2017,1,2,3,14,"['FINISH', 'JOIN', 'START']",PSY,2,2,532,8
"[0, 673, 0]",2016,9,21,2016/2017,1,2,3,14,"['START', 'FINISH', 'JOIN']",MATH,1,2,673,11
"[2219, 2163, 674, 0, 0]",2016,9,21,2016/2017,1,2,3,14,"['FINISH', 'PAUSE', 'PAUSE', 'START', 'JOIN']",CHEM,0,2,2219,36
"[0, 0, 3005]",2016,9,21,2016/2017,1,2,3,14,"['JOIN', 'START', 'FINISH']",STAT,2,2,3005,50
"[0, 0, 813]",2016,9,21,2016/2017,1,2,3,14,"['START', 'JOIN', 'FINISH']",PHYC,2,2,813,13
"[2666, 0, 0]",2016,9,21,2016/2017,1,2,3,15,"['FINISH', 'START', 'JOIN']",MATH,1,3,2666,44
"[0, 3661, 0]",2016,9,21,2016/2017,1,2,3,15,"['JOIN', 'FINISH', 'START']",CHEM,0,3,3661,61
"[0, 1183, 0]",2016,9,21,2016/2017,1,2,3,16,"['JOIN', 'FINISH', 'START']",MATH,0,4,1183,19
"[2621, 648, 71, 2596, 664, 0, 0]",2016,9,21,2016/2017,1,2,3,16,"['FINISH', 'TRANSFER', 'PAUSE', 'TRANSFER', 'PAUSE', 'START', 'JOIN']",PHYC,2,4,25,0
"[821, 2511, 0, 0, 1518]",2016,9,21,2016/2017,1,2,3,16,"['JOIN', 'FINISH', 'JOIN', 'START', 'JOIN']",MATH,0,4,2511,41
"[1368, 0, 0, 1269]",2016,9,21,2016/2017,1,2,3,16,"['FINISH', 'START', 'JOIN', 'PAUSE']",MATH,0,4,1368,22
"[0, 0, 3094, 1985]",2016,9,21,2016/2017,1,2,3,17,"['JOIN', 'START', 'FINISH', 'PAUSE']",PHYC,1,3,3094,51
"[0, 9120, 0, 6223]",2016,9,21,2016/2017,1,2,3,17,"['JOIN', 'FINISH', 'START', 'PAUSE']",MEEN,1,3,9120,152
"[0, 0, 96]",2016,9,21,2016/2017,1,2,4,17,"['START', 'JOIN', 'FINISH']",MATH,2,2,96,1
"[0, 2984, 0, 2]",2016,9,21,2016/2017,1,2,4,18,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,1,1,2984,49
"[0, 2724, 0, 2]",2016,9,21,2016/2017,1,2,4,18,"['START', 'FINISH', 'JOIN', 'PAUSE']",MATH,2,1,2724,45
"[581, 0, 0]",2016,9,22,2016/2017,1,2,4,9,"['FINISH', 'JOIN', 'START']",ECON,1,,581,9
"[0, 0, 3233]",2016,9,22,2016/2017,1,2,4,9,"['START', 'JOIN', 'FINISH']",CHEM,0,,3233,53
"[0, 0, 1192]",2016,9,22,2016/2017,1,2,4,10,"['JOIN', 'START', 'FINISH']",PHYC,2,3,1192,19
"[0, 0, 907, 760]",2016,9,22,2016/2017,1,2,4,10,"['START', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,3,907,15
"[0, 0, 2143, 2156]",2016,9,22,2016/2017,1,2,4,10,"['START', 'JOIN', 'PAUSE', 'FINISH']",MATH,1,3,2156,35
"[0, 0, 320, 0]",2016,9,22,2016/2017,1,2,4,10,"['START', 'JOIN', 'FINISH', 'JOIN']",CHEM,0,3,320,5
"[0, 0, 2275]",2016,9,22,2016/2017,1,2,4,10,"['START', 'JOIN', 'FINISH']",MST,1,3,2275,37
"[3638, 0, 0]",2016,9,22,2016/2017,1,2,4,10,"['FINISH', 'JOIN', 'START']",PHYC,1,3,3638,60
"[2598, 0, 0]",2016,9,22,2016/2017,1,2,4,11,"['FINISH', 'START', 'JOIN']",ECON,1,4,2598,43
"[2714, 557, 0, 0, 0, 6019]",2016,9,22,2016/2017,1,2,4,11,"['PAUSE', 'PAUSE', 'JOIN', 'JOIN', 'START', 'FINISH']",MATH,1,4,6019,100
"[0, 2946, 0]",2016,9,22,2016/2017,1,2,4,11,"['JOIN', 'FINISH', 'START']",MEEN,1,4,2946,49
"[0, 678, 1450, 0]",2016,9,22,2016/2017,1,2,4,11,"['JOIN', 'PAUSE', 'FINISH', 'START']",MATH,1,4,1450,24
"[3246, 0, 0]",2016,9,22,2016/2017,1,2,4,11,"['FINISH', 'JOIN', 'START']",EEEN,1,4,3246,54
"[280, 0, 1, 0]",2016,9,22,2016/2017,1,2,4,12,"['FINISH', 'JOIN', 'PAUSE', 'START']",MATH,0,3,280,4
"[0, 0, 2069]",2016,9,22,2016/2017,1,2,4,12,"['START', 'JOIN', 'FINISH']",MATH,1,3,2069,34
"[0, 3104, 0, 228]",2016,9,22,2016/2017,1,2,4,12,"['JOIN', 'FINISH', 'START', 'PAUSE']",MATH,0,3,3104,51
"[7780, 9720, 5473, 12593, 9763, 2, 0, 0, 5498, 1647]",2016,9,22,2016/2017,1,2,4,12,"['PAUSE', 'TRANSFER', 'PAUSE', 'FINISH', 'PAUSE', 'PAUSE', 'START', 'JOIN', 'TRANSFER', 'TRANSFER']",BMOL,2,3,10946,182
"[0, 0, 2786]",2016,9,22,2016/2017,1,2,4,12,"['JOIN', 'START', 'FINISH']",MATH,1,3,2786,46
"[1653, 0, 0, 4292]",2016,9,22,2016/2017,1,2,4,13,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,2,3,4292,71
"[0, 4578, 0]",2016,9,22,2016/2017,1,2,4,13,"['JOIN', 'FINISH', 'START']",MATH,1,3,4578,76
"[0, 0, 2060]",2016,9,22,2016/2017,1,2,4,13,"['JOIN', 'START', 'FINISH']",CHEM,0,3,2060,34
"[3606, 0, 0]",2016,9,22,2016/2017,1,2,4,14,"['FINISH', 'START', 'JOIN']",MATH,2,4,3606,60
"[0, 0, 4, 618]",2016,9,22,2016/2017,1,2,4,14,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,2,4,618,10
"[3532, 0, 0]",2016,9,22,2016/2017,1,2,4,14,"['FINISH', 'START', 'JOIN']",EEEN,1,4,3532,58
"[0, 1448, 0]",2016,9,22,2016/2017,1,2,4,14,"['START', 'FINISH', 'JOIN']",MEEN,1,4,1448,24
"[0, 0, 3325, 39]",2016,9,22,2016/2017,1,2,4,15,"['JOIN', 'START', 'FINISH', 'PAUSE']",STAT,2,4,3325,55
"[271, 2755, 0, 0]",2016,9,22,2016/2017,1,2,4,15,"['PAUSE', 'FINISH', 'JOIN', 'START']",MEEN,1,4,2755,45
"[4866, 0, 241, 0, 2108]",2016,9,22,2016/2017,1,2,4,15,"['FINISH', 'START', 'PAUSE', 'JOIN', 'TRANSFER']",MATH,2,4,2758,45
"[3820, 0, 0]",2016,9,22,2016/2017,1,2,4,15,"['FINISH', 'JOIN', 'START']",PHYC,2,4,3820,63
"[0, 1657, 0]",2016,9,22,2016/2017,1,2,4,15,"['START', 'FINISH', 'JOIN']",MATH,2,4,1657,27
"[0, 0, 1443]",2016,9,22,2016/2017,1,2,4,15,"['JOIN', 'START', 'FINISH']",PHYC,1,4,1443,24
"[11, 0, 15, 0, 1179]",2016,9,22,2016/2017,1,2,4,15,"['JOIN', 'JOIN', 'PAUSE', 'START', 'FINISH']",ACM,1,4,1179,19
"[1247, 0, 0, 6426, 6416]",2016,9,22,2016/2017,1,2,4,15,"['PAUSE', 'JOIN', 'START', 'FINISH', 'TRANSFER']",MATH,2,4,10,0
"[0, 2477, 0]",2016,9,22,2016/2017,1,2,4,16,"['JOIN', 'FINISH', 'START']",MATH,1,2,2477,41
"[0, 697, 0]",2016,9,22,2016/2017,1,2,4,16,"['START', 'FINISH', 'JOIN']",MATH,1,2,697,11
"[139, 0, 0]",2016,9,22,2016/2017,1,2,4,16,"['FINISH', 'START', 'JOIN']",MEEN,1,2,139,2
"[3103, 0, 0]",2016,9,22,2016/2017,1,2,4,16,"['FINISH', 'START', 'JOIN']",MATH,1,2,3103,51
"[366, 0, 0]",2016,9,22,2016/2017,1,2,4,17,"['FINISH', 'JOIN', 'START']",MATH,1,2,366,6
"[674, 0, 0]",2016,9,22,2016/2017,1,2,5,17,"['FINISH', 'JOIN', 'START']",ACM,1,,674,11
"[0, 4538, 0, 4311]",2016,9,22,2016/2017,1,2,5,17,"['JOIN', 'FINISH', 'START', 'PAUSE']",MATH,2,,4538,75
"[0, 2, 0, 373]",2016,9,22,2016/2017,1,2,5,19,"['START', 'PAUSE', 'JOIN', 'FINISH']",ACM,1,,373,6
"[0, 5538, 5446, 1951, 421, 104, 556, 0]",2016,9,23,2016/2017,1,2,5,10,"['JOIN', 'FINISH', 'PAUSE', 'TRANSFER', 'TRANSFER', 'PAUSE', 'PAUSE', 'START']",MATH,1,3,5117,85
"[3340, 116, 3207, 0, 0]",2016,9,23,2016/2017,1,2,5,10,"['FINISH', 'PAUSE', 'TRANSFER', 'JOIN', 'START']",MATH,1,3,133,2
"[0, 0, 3294, 531, 636]",2016,9,23,2016/2017,1,2,5,10,"['START', 'JOIN', 'FINISH', 'PAUSE', 'PAUSE']",MATH,1,3,3294,54
"[0, 1586, 2589, 0]",2016,9,23,2016/2017,1,2,5,10,"['START', 'PAUSE', 'FINISH', 'JOIN']",MATH,1,3,2589,43
"[0, 0, 2919, 5504, 89]",2016,9,23,2016/2017,1,2,5,11,"['JOIN', 'START', 'PAUSE', 'FINISH', 'PAUSE']",PHYC,1,4,5504,91
"[0, 2583, 0, 4780, 2371, 628]",2016,9,23,2016/2017,1,2,5,11,"['JOIN', 'PAUSE', 'START', 'FINISH', 'PAUSE', 'PAUSE']",MATH,1,4,4780,79
"[0, 1675, 471, 0]",2016,9,23,2016/2017,1,2,5,11,"['START', 'FINISH', 'PAUSE', 'JOIN']",ACM,1,4,1675,27
"[88, 0, 954, 0]",2016,9,23,2016/2017,1,2,1,11,"['PAUSE', 'START', 'FINISH', 'JOIN']",MATH,1,3,954,15
"[98, 0, 0, 2398]",2016,9,23,2016/2017,1,2,1,12,"['PAUSE', 'START', 'JOIN', 'FINISH']",STAT,2,3,2398,39
"[808, 1506, 0, 0]",2016,9,23,2016/2017,1,2,1,12,"['PAUSE', 'FINISH', 'START', 'JOIN']",MATH,1,3,1506,25
"[0, 7362, 8126, 0, 3940]",2016,9,26,2016/2017,1,3,1,9,"['JOIN', 'PAUSE', 'FINISH', 'START', 'PAUSE']",CHEM,0,,8126,135
"[1329, 0, 0]",2016,9,26,2016/2017,1,3,1,10,"['FINISH', 'START', 'JOIN']",ECON,1,4,1329,22
"[10806, 8917, 3, 0, 0]",2016,9,26,2016/2017,1,3,1,10,"['FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'START']",BMOL,2,4,10806,180
"[0, 868, 0, 4864]",2016,9,26,2016/2017,1,3,1,10,"['START', 'JOIN', 'JOIN', 'FINISH']",ACM,1,4,4864,81
"[0, 0, 1918]",2016,9,26,2016/2017,1,3,1,10,"['START', 'JOIN', 'FINISH']",MATH,2,4,1918,31
"[0, 0, 438]",2016,9,26,2016/2017,1,3,1,11,"['JOIN', 'START', 'FINISH']",MST,1,3,438,7
"[0, 0, 295]",2016,9,26,2016/2017,1,3,1,11,"['JOIN', 'START', 'FINISH']",MATH,1,3,295,4
"[0, 0, 0, 0, 3272, 1295, 0, 0]",2016,9,26,2016/2017,1,3,1,11,"['JOIN', 'JOIN', 'JOIN', 'START', 'FINISH', 'PAUSE', 'JOIN', 'JOIN']",MATH,1,3,3272,54
"[0, 0, 1355]",2016,9,26,2016/2017,1,3,1,11,"['START', 'JOIN', 'FINISH']",MATH,1,3,1355,22
"[868, 7299, 2194, 0, 1759, 0]",2016,9,26,2016/2017,1,3,1,11,"['PAUSE', 'FINISH', 'PAUSE', 'START', 'PAUSE', 'JOIN']",ACM,1,3,7299,121
"[0, 0, 1332]",2016,9,26,2016/2017,1,3,1,11,"['JOIN', 'START', 'FINISH']",MATH,1,3,1332,22
"[0, 0, 724]",2016,9,26,2016/2017,1,3,1,12,"['JOIN', 'START', 'FINISH']",MATH,1,3,724,12
"[0, 4950, 1803, 0]",2016,9,26,2016/2017,1,3,1,12,"['START', 'FINISH', 'PAUSE', 'JOIN']",MATH,1,3,4950,82
"[1411, 0, 0]",2016,9,26,2016/2017,1,3,1,12,"['FINISH', 'JOIN', 'START']",MATH,1,3,1411,23
"[0, 280, 0]",2016,9,26,2016/2017,1,3,1,12,"['START', 'FINISH', 'JOIN']",ACM,1,3,280,4
